,person_name,mentioned_in
3554,Peter Ramsbotham Sir,frus1969-76v30_d128
3555,A. Henry Kissinger,frus1969-76v30_d128
3556,Stabler Wells,frus1969-76v30_d128
3557,A. Henry Kissinger,frus1969-76v30_d128
3558,Stabler Wells,frus1969-76v30_d128
3559,Callaghan James,frus1969-76v30_d128
3560,Peter Ramsbotham Sir,frus1969-76v30_d128
3561,A. Henry Kissinger,frus1969-76v30_d128
3562,Callaghan James,frus1969-76v30_d128
3563,Bulent Ecevit,frus1969-76v30_d128
3564,Peter Ramsbotham Sir,frus1969-76v30_d128
3565,Stabler Wells,frus1969-76v30_d128
3566,Bulent Ecevit,frus1969-76v30_d128
3567,A. Henry Kissinger,frus1969-76v30_d128
3568,Bulent Ecevit,frus1969-76v30_d128
3569,Stabler Wells,frus1969-76v30_d128
3570,A. Henry Kissinger,frus1969-76v30_d128
3571,Peter Ramsbotham Sir,frus1969-76v30_d128
3572,A. Henry Kissinger,frus1969-76v30_d128
3573,J. Joseph Sisco,frus1969-76v30_d128
3574,J. McCloskey Robert,frus1969-76v30_d128
3575,Bulent Ecevit,frus1969-76v30_d128
3576,A. Henry Kissinger,frus1969-76v30_d128
3577,J. McCloskey Robert,frus1969-76v30_d128
3578,A. Henry Kissinger,frus1969-76v30_d128
3579,Peter Ramsbotham Sir,frus1969-76v30_d128
3580,A. Henry Kissinger,frus1969-76v30_d128
3581,J. Joseph Sisco,frus1969-76v30_d128
3582,Ford Gerald R.,frus1969-76v30_d129
3583,A. Henry Kissinger,frus1969-76v30_d129
3584,Brent C. Scowcroft,frus1969-76v30_d129
3585,Brent C. Scowcroft,frus1969-76v30_d129
3586,A. Henry Kissinger,frus1969-76v30_d129
3587,A. Henry Kissinger,frus1969-76v30_d129
3588,Brent C. Scowcroft,frus1969-76v30_d129
3589,A. Henry Kissinger,frus1969-76v30_d129
3590,M. Nixon Richard,frus1969-76v30_d129
3591,Bulent Ecevit,frus1969-76v30_d129
3592,A. Henry Kissinger,frus1969-76v30_d129
3593,Constantine Karamanlis,frus1969-76v30_d130
3594,III Makarios,frus1969-76v30_d130
3595,III Makarios,frus1969-76v30_d130
3596,Bulent Ecevit,frus1969-76v30_d130
3597,Constantine Karamanlis,frus1969-76v30_d130
3598,Bulent Ecevit,frus1969-76v30_d130
3599,J. Joseph Sisco,frus1969-76v30_d130
3600,Arthur Hartman,frus1969-76v30_d130
3601,Callaghan James,frus1969-76v30_d130
3602,J. Joseph Sisco,frus1969-76v30_d130
3603,J. Joseph Sisco,frus1969-76v30_d130
3604,Ford Gerald R.,frus1969-76v30_d130
3605,Arthur Hartman,frus1969-76v30_d130
3606,III Makarios,frus1969-76v30_d130
3607,Constantine Karamanlis,frus1969-76v30_d130
3608,Bulent Ecevit,frus1969-76v30_d130
3609,J. Joseph Sisco,frus1969-76v30_d130
3610,Kurt Waldheim,frus1969-76v30_d130
3611,Joseph Luns M.A.H.,frus1969-76v30_d130
3612,Constantine Karamanlis,frus1969-76v30_d130
3613,A. Henry Kissinger,frus1969-76v30_d131
3614,Ingersoll Robert S.,frus1969-76v30_d131
3615,J. Joseph Sisco,frus1969-76v30_d131
3616,Stabler Wells,frus1969-76v30_d131
3617,J. McCloskey Robert,frus1969-76v30_d131
3618,Ellsworth F. Robert,frus1969-76v30_d131
3619,Brown George S.,frus1969-76v30_d131
3620,John Pauly,frus1969-76v30_d131
3621,Colby E. William,frus1969-76v30_d131
3622,Brent C. Scowcroft,frus1969-76v30_d131
3623,Colonel Kennedy Richard T.,frus1969-76v30_d131
3624,A. Clift Denis,frus1969-76v30_d131
3625,A. Henry Kissinger,frus1969-76v30_d131
3626,(Bill) Clements Jr. William,frus1969-76v30_d131
3627,Colby E. William,frus1969-76v30_d131
3628,A. Henry Kissinger,frus1969-76v30_d131
3629,Colby E. William,frus1969-76v30_d131
3630,A. Henry Kissinger,frus1969-76v30_d131
3631,Colby E. William,frus1969-76v30_d131
3632,A. Henry Kissinger,frus1969-76v30_d131
3633,Constantine Karamanlis,frus1969-76v30_d131
3634,Colby E. William,frus1969-76v30_d131
3635,A. Henry Kissinger,frus1969-76v30_d131
3636,J. Joseph Sisco,frus1969-76v30_d131
3637,J. Joseph Sisco,frus1969-76v30_d131
3638,A. Henry Kissinger,frus1969-76v30_d131
3639,Bulent Ecevit,frus1969-76v30_d131
3640,Constantine Karamanlis,frus1969-76v30_d131
3641,Clerides Glaufkos,frus1969-76v30_d131
3642,J. Joseph Sisco,frus1969-76v30_d131
3643,Constantine Karamanlis,frus1969-76v30_d131
3644,A. Henry Kissinger,frus1969-76v30_d131
3645,Colby E. William,frus1969-76v30_d131
3646,Colby E. William,frus1969-76v30_d131
3647,J. Joseph Sisco,frus1969-76v30_d131
3648,Colby E. William,frus1969-76v30_d131
3649,A. Henry Kissinger,frus1969-76v30_d131
3650,J. Joseph Sisco,frus1969-76v30_d131
3651,Colby E. William,frus1969-76v30_d131
3652,A. Henry Kissinger,frus1969-76v30_d131
3653,Callaghan James,frus1969-76v30_d131
3654,Colby E. William,frus1969-76v30_d131
3655,A. Henry Kissinger,frus1969-76v30_d131
3656,Colby E. William,frus1969-76v30_d131
3657,A. Henry Kissinger,frus1969-76v30_d131
3658,Colby E. William,frus1969-76v30_d131
3659,Bulent Ecevit,frus1969-76v30_d131
3660,A. Henry Kissinger,frus1969-76v30_d131
3661,Bulent Ecevit,frus1969-76v30_d131
3662,Colby E. William,frus1969-76v30_d131
3663,A. Henry Kissinger,frus1969-76v30_d131
3664,Colby E. William,frus1969-76v30_d131
3665,A. Henry Kissinger,frus1969-76v30_d131
3666,J. Joseph Sisco,frus1969-76v30_d131
3667,J. Joseph Sisco,frus1969-76v30_d131
3668,A. Henry Kissinger,frus1969-76v30_d131
3669,J. Joseph Sisco,frus1969-76v30_d131
3670,A. Henry Kissinger,frus1969-76v30_d131
3671,Ellsworth F. Robert,frus1969-76v30_d131
3672,A. Henry Kissinger,frus1969-76v30_d131
3673,Anatoly Dobrynin F.,frus1969-76v30_d131
3674,Ellsworth F. Robert,frus1969-76v30_d131
3675,A. Henry Kissinger,frus1969-76v30_d131
3676,Ellsworth F. Robert,frus1969-76v30_d131
3677,Brown George S.,frus1969-76v30_d131
3678,Ellsworth F. Robert,frus1969-76v30_d131
3679,A. Henry Kissinger,frus1969-76v30_d131
3680,Brown George S.,frus1969-76v30_d131
3681,A. Henry Kissinger,frus1969-76v30_d131
3682,J. Joseph Sisco,frus1969-76v30_d131
3683,Brown George S.,frus1969-76v30_d131
3684,Brown George S.,frus1969-76v30_d131
3685,Ellsworth F. Robert,frus1969-76v30_d131
3686,A. Henry Kissinger,frus1969-76v30_d131
3687,J. Joseph Sisco,frus1969-76v30_d131
3688,Ellsworth F. Robert,frus1969-76v30_d131
3689,Brown George S.,frus1969-76v30_d131
3690,Ellsworth F. Robert,frus1969-76v30_d131
3691,A. Henry Kissinger,frus1969-76v30_d131
3692,Ellsworth F. Robert,frus1969-76v30_d131
3693,A. Henry Kissinger,frus1969-76v30_d131
3694,Ellsworth F. Robert,frus1969-76v30_d131
3695,A. Henry Kissinger,frus1969-76v30_d131
3696,Brown George S.,frus1969-76v30_d131
3697,A. Henry Kissinger,frus1969-76v30_d131
3698,Colonel Kennedy Richard T.,frus1969-76v30_d131
3699,Harold Wilson,frus1969-76v30_d131
3700,Joseph Luns M.A.H.,frus1969-76v30_d131
3701,Ellsworth F. Robert,frus1969-76v30_d131
3702,Brown George S.,frus1969-76v30_d131
3703,Joseph Luns M.A.H.,frus1969-76v30_d131
3704,Joseph Luns M.A.H.,frus1969-76v30_d131
3705,A. Henry Kissinger,frus1969-76v30_d131
3706,Callaghan James,frus1969-76v30_d131
3707,J. McCloskey Robert,frus1969-76v30_d131
3708,A. Henry Kissinger,frus1969-76v30_d131
3709,Brent C. Scowcroft,frus1969-76v30_d131
3710,A. Henry Kissinger,frus1969-76v30_d131
3711,J. McCloskey Robert,frus1969-76v30_d131
3712,J. John Rhodes,frus1969-76v30_d131
3713,A. Henry Kissinger,frus1969-76v30_d131
3714,A. Henry Kissinger,frus1969-76v30_d132
3715,Ingersoll Robert S.,frus1969-76v30_d132
3716,J. Joseph Sisco,frus1969-76v30_d132
3717,Stabler Wells,frus1969-76v30_d132
3718,J. McCloskey Robert,frus1969-76v30_d132
3719,(Bill) Clements Jr. William,frus1969-76v30_d132
3720,Ellsworth F. Robert,frus1969-76v30_d132
3721,Brown George S.,frus1969-76v30_d132
3722,John Pauly,frus1969-76v30_d132
3723,Colby E. William,frus1969-76v30_d132
3724,Brent C. Scowcroft,frus1969-76v30_d132
3725,Colonel Kennedy Richard T.,frus1969-76v30_d132
3726,A. Clift Denis,frus1969-76v30_d132
3727,A. Henry Kissinger,frus1969-76v30_d132
3728,(Bill) Clements Jr. William,frus1969-76v30_d132
3729,Colby E. William,frus1969-76v30_d132
3730,A. Henry Kissinger,frus1969-76v30_d132
3731,Colby E. William,frus1969-76v30_d132
3732,A. Henry Kissinger,frus1969-76v30_d132
3733,Colby E. William,frus1969-76v30_d132
3734,J. Joseph Sisco,frus1969-76v30_d132
3735,Col. George Lt. Papadopoulos,frus1969-76v30_d132
3736,Stabler Wells,frus1969-76v30_d132
3737,A. Henry Kissinger,frus1969-76v30_d132
3738,J. Joseph Sisco,frus1969-76v30_d132
3739,Ingersoll Robert S.,frus1969-76v30_d132
3740,(Bill) Clements Jr. William,frus1969-76v30_d132
3741,Colby E. William,frus1969-76v30_d132
3742,A. Henry Kissinger,frus1969-76v30_d132
3743,Bulent Ecevit,frus1969-76v30_d132
3744,Colby E. William,frus1969-76v30_d132
3745,J. Joseph Sisco,frus1969-76v30_d132
3746,A. Henry Kissinger,frus1969-76v30_d132
3747,Colby E. William,frus1969-76v30_d132
3748,(Bill) Clements Jr. William,frus1969-76v30_d132
3749,J. Joseph Sisco,frus1969-76v30_d132
3750,J. Joseph Sisco,frus1969-76v30_d132
3751,Colby E. William,frus1969-76v30_d132
3752,A. Henry Kissinger,frus1969-76v30_d132
3753,Colby E. William,frus1969-76v30_d132
3754,A. Henry Kissinger,frus1969-76v30_d132
3755,Colby E. William,frus1969-76v30_d132
3756,Ingersoll Robert S.,frus1969-76v30_d132
3757,Colby E. William,frus1969-76v30_d132
3758,A. Henry Kissinger,frus1969-76v30_d132
3759,J. McCloskey Robert,frus1969-76v30_d132
3760,A. Henry Kissinger,frus1969-76v30_d132
3761,Ellsworth F. Robert,frus1969-76v30_d132
3762,Georgios Mavros,frus1969-76v30_d132
3763,A. Henry Kissinger,frus1969-76v30_d132
3764,Ellsworth F. Robert,frus1969-76v30_d132
3765,J. Joseph Sisco,frus1969-76v30_d132
3766,A. Henry Kissinger,frus1969-76v30_d132
3767,J. Joseph Sisco,frus1969-76v30_d132
3768,Ellsworth F. Robert,frus1969-76v30_d132
3769,A. Henry Kissinger,frus1969-76v30_d132
3770,(Bill) Clements Jr. William,frus1969-76v30_d132
3771,A. Henry Kissinger,frus1969-76v30_d132
3772,Ellsworth F. Robert,frus1969-76v30_d132
3773,Brown George S.,frus1969-76v30_d132
3774,(Bill) Clements Jr. William,frus1969-76v30_d132
3775,A. Henry Kissinger,frus1969-76v30_d132
3776,Brown George S.,frus1969-76v30_d132
3777,Ellsworth F. Robert,frus1969-76v30_d132
3778,Brown George S.,frus1969-76v30_d132
3779,A. Henry Kissinger,frus1969-76v30_d132
3780,(Bill) Clements Jr. William,frus1969-76v30_d132
3781,Brown George S.,frus1969-76v30_d132
3782,A. Henry Kissinger,frus1969-76v30_d132
3783,Brown George S.,frus1969-76v30_d132
3784,(Bill) Clements Jr. William,frus1969-76v30_d132
3785,Colby E. William,frus1969-76v30_d132
3786,A. Henry Kissinger,frus1969-76v30_d132
3787,III Makarios,frus1969-76v30_d132
3788,A. Henry Kissinger,frus1969-76v30_d133
3789,J. Joseph Sisco,frus1969-76v30_d133
3790,J. McCloskey Robert,frus1969-76v30_d133
3791,Arthur Hartman,frus1969-76v30_d133
3792,Buffum William,frus1969-76v30_d133
3793,Stabler Wells,frus1969-76v30_d133
3794,Eagleburger Lawrence S.,frus1969-76v30_d133
3795,J. Joseph Sisco,frus1969-76v30_d133
3796,A. Henry Kissinger,frus1969-76v30_d133
3797,Constantine Karamanlis,frus1969-76v30_d133
3798,Bulent Ecevit,frus1969-76v30_d133
3799,Constantine Karamanlis,frus1969-76v30_d133
3800,Bulent Ecevit,frus1969-76v30_d133
3801,Constantine Karamanlis,frus1969-76v30_d133
3802,Constantine Karamanlis,frus1969-76v30_d133
3803,Georgios Mavros,frus1969-76v30_d133
3804,Bulent Ecevit,frus1969-76v30_d133
3805,J. Joseph Sisco,frus1969-76v30_d133
3806,A. Henry Kissinger,frus1969-76v30_d133
3807,J. Joseph Sisco,frus1969-76v30_d133
3808,A. Henry Kissinger,frus1969-76v30_d133
3809,Stabler Wells,frus1969-76v30_d133
3810,Constantine Karamanlis,frus1969-76v30_d133
3811,Bulent Ecevit,frus1969-76v30_d133
3812,Buffum William,frus1969-76v30_d133
3813,A. Henry Kissinger,frus1969-76v30_d133
3814,J. Joseph Sisco,frus1969-76v30_d133
3815,Buffum William,frus1969-76v30_d133
3816,A. Henry Kissinger,frus1969-76v30_d133
3817,Kurt Waldheim,frus1969-76v30_d133
3818,Eagleburger Lawrence S.,frus1969-76v30_d133
3819,A. Henry Kissinger,frus1969-76v30_d133
3820,Ford Gerald R.,frus1969-76v30_d133
3821,Bulent Ecevit,frus1969-76v30_d133
3822,Constantine Karamanlis,frus1969-76v30_d133
3823,Callaghan James,frus1969-76v30_d133
3824,Arthur Hartman,frus1969-76v30_d133
3825,A. Henry Kissinger,frus1969-76v30_d133
3826,Callaghan James,frus1969-76v30_d133
3827,Callaghan James,frus1969-76v30_d133
3828,Clerides Glaufkos,frus1969-76v30_d133
3829,Arthur Hartman,frus1969-76v30_d133
3830,Clerides Glaufkos,frus1969-76v30_d133
3831,Constantine Karamanlis,frus1969-76v30_d133
3832,Clerides Glaufkos,frus1969-76v30_d133
3833,Constantine Karamanlis,frus1969-76v30_d133
3834,A. Henry Kissinger,frus1969-76v30_d133
3835,Buffum William,frus1969-76v30_d133
3836,A. Henry Kissinger,frus1969-76v30_d133
3837,Constantine Karamanlis,frus1969-76v30_d133
3838,Callaghan James,frus1969-76v30_d133
3839,Arthur Hartman,frus1969-76v30_d133
3840,A. Henry Kissinger,frus1969-76v30_d133
3841,Anatoly Dobrynin F.,frus1969-76v30_d133
3842,Stabler Wells,frus1969-76v30_d133
3843,A. Henry Kissinger,frus1969-76v30_d133
3844,Stabler Wells,frus1969-76v30_d133
3845,A. Henry Kissinger,frus1969-76v30_d133
3846,A. Henry Kissinger,frus1969-76v30_d134
3847,Bulent Ecevit,frus1969-76v30_d134
3848,A. Henry Kissinger,frus1969-76v30_d134
3849,Bulent Ecevit,frus1969-76v30_d134
3850,A. Henry Kissinger,frus1969-76v30_d134
3851,Bulent Ecevit,frus1969-76v30_d134
3852,A. Henry Kissinger,frus1969-76v30_d134
3853,Bulent Ecevit,frus1969-76v30_d134
3854,A. Henry Kissinger,frus1969-76v30_d134
3855,Bulent Ecevit,frus1969-76v30_d134
3856,A. Henry Kissinger,frus1969-76v30_d134
3857,Bulent Ecevit,frus1969-76v30_d134
3858,A. Henry Kissinger,frus1969-76v30_d134
3859,Bulent Ecevit,frus1969-76v30_d134
3860,A. Henry Kissinger,frus1969-76v30_d134
3861,Bulent Ecevit,frus1969-76v30_d134
3862,A. Henry Kissinger,frus1969-76v30_d134
3863,Bulent Ecevit,frus1969-76v30_d134
3864,A. Henry Kissinger,frus1969-76v30_d134
3865,A. Henry Kissinger,frus1969-76v30_d135
3866,Constantine Karamanlis,frus1969-76v30_d135
3867,A. Henry Kissinger,frus1969-76v30_d135
3868,A. Henry Kissinger,frus1969-76v30_d135
3869,Callaghan James,frus1969-76v30_d135
3870,A. Henry Kissinger,frus1969-76v30_d135
3871,Callaghan James,frus1969-76v30_d135
3872,A. Henry Kissinger,frus1969-76v30_d135
3873,Callaghan James,frus1969-76v30_d135
3874,A. Henry Kissinger,frus1969-76v30_d135
3875,Callaghan James,frus1969-76v30_d135
3876,A. Henry Kissinger,frus1969-76v30_d135
3877,Callaghan James,frus1969-76v30_d135
3878,A. Henry Kissinger,frus1969-76v30_d135
3879,Callaghan James,frus1969-76v30_d135
3880,A. Henry Kissinger,frus1969-76v30_d135
3881,Callaghan James,frus1969-76v30_d135
3882,A. Henry Kissinger,frus1969-76v30_d135
3883,Callaghan James,frus1969-76v30_d135
3884,A. Henry Kissinger,frus1969-76v30_d135
3885,Callaghan James,frus1969-76v30_d135
3886,A. Henry Kissinger,frus1969-76v30_d135
3887,Callaghan James,frus1969-76v30_d135
3888,A. Henry Kissinger,frus1969-76v30_d135
3889,Callaghan James,frus1969-76v30_d135
3890,A. Henry Kissinger,frus1969-76v30_d135
3891,Ford Gerald R.,frus1969-76v30_d135
3892,Callaghan James,frus1969-76v30_d135
3893,A. Henry Kissinger,frus1969-76v30_d135
3894,Callaghan James,frus1969-76v30_d135
3895,A. Henry Kissinger,frus1969-76v30_d135
3896,Callaghan James,frus1969-76v30_d135
3897,A. Henry Kissinger,frus1969-76v30_d135
3898,Callaghan James,frus1969-76v30_d135
3899,A. Henry Kissinger,frus1969-76v30_d135
3900,Callaghan James,frus1969-76v30_d135
3901,A. Henry Kissinger,frus1969-76v30_d135
3902,Callaghan James,frus1969-76v30_d135
3903,A. Henry Kissinger,frus1969-76v30_d135
3904,Callaghan James,frus1969-76v30_d135
3905,A. Henry Kissinger,frus1969-76v30_d135
3906,Callaghan James,frus1969-76v30_d135
3907,A. Henry Kissinger,frus1969-76v30_d136
3908,Ingersoll Robert S.,frus1969-76v30_d136
3909,J. Joseph Sisco,frus1969-76v30_d136
3910,J. McCloskey Robert,frus1969-76v30_d136
3911,Arthur Hartman,frus1969-76v30_d136
3912,Buffum William,frus1969-76v30_d136
3913,Eagleburger Lawrence S.,frus1969-76v30_d136
3914,Stabler Wells,frus1969-76v30_d136
3915,J. Joseph Sisco,frus1969-76v30_d136
3916,A. Henry Kissinger,frus1969-76v30_d136
3917,J. Joseph Sisco,frus1969-76v30_d136
3918,A. Henry Kissinger,frus1969-76v30_d136
3919,Buffum William,frus1969-76v30_d136
3920,A. Henry Kissinger,frus1969-76v30_d136
3921,Buffum William,frus1969-76v30_d136
3922,J. Joseph Sisco,frus1969-76v30_d136
3923,A. Henry Kissinger,frus1969-76v30_d136
3924,III Makarios,frus1969-76v30_d136
3925,Stabler Wells,frus1969-76v30_d136
3926,A. Henry Kissinger,frus1969-76v30_d136
3927,Arthur Hartman,frus1969-76v30_d136
3928,Constantine Karamanlis,frus1969-76v30_d136
3929,J. Joseph Sisco,frus1969-76v30_d136
3930,A. Henry Kissinger,frus1969-76v30_d136
3931,Constantine Karamanlis,frus1969-76v30_d136
3932,Arthur Hartman,frus1969-76v30_d136
3933,Stabler Wells,frus1969-76v30_d136
3934,Arthur Hartman,frus1969-76v30_d136
3935,Constantine Karamanlis,frus1969-76v30_d136
3936,A. Henry Kissinger,frus1969-76v30_d136
3937,J. McCloskey Robert,frus1969-76v30_d136
3938,A. Henry Kissinger,frus1969-76v30_d136
3939,Bulent Ecevit,frus1969-76v30_d136
3940,Arthur Hartman,frus1969-76v30_d136
3941,A. Henry Kissinger,frus1969-76v30_d136
3942,Arthur Hartman,frus1969-76v30_d136
3943,Stabler Wells,frus1969-76v30_d136
3944,A. Henry Kissinger,frus1969-76v30_d136
3945,Henry Tasca,frus1969-76v30_d136
3946,Andreas Papandreou,frus1969-76v30_d136
3947,Arthur Hartman,frus1969-76v30_d136
3948,A. Henry Kissinger,frus1969-76v30_d136
3949,Arthur Hartman,frus1969-76v30_d136
3950,Clerides Glaufkos,frus1969-76v30_d136
3951,A. Henry Kissinger,frus1969-76v30_d136
3952,J. Joseph Sisco,frus1969-76v30_d136
3953,Clerides Glaufkos,frus1969-76v30_d136
3954,Clerides Glaufkos,frus1969-76v30_d136
3955,Buffum William,frus1969-76v30_d136
3956,A. John Scali,frus1969-76v30_d136
3957,A. John Scali,frus1969-76v30_d136
3958,A. Henry Kissinger,frus1969-76v30_d136
3959,A. John Scali,frus1969-76v30_d136
3960,Callaghan James,frus1969-76v30_d136
3961,A. Henry Kissinger,frus1969-76v30_d137
3962,Ingersoll Robert S.,frus1969-76v30_d137
3963,J. Joseph Sisco,frus1969-76v30_d137
3964,J. McCloskey Robert,frus1969-76v30_d137
3965,Arthur Hartman,frus1969-76v30_d137
3966,Buffum William,frus1969-76v30_d137
3967,Eagleburger Lawrence S.,frus1969-76v30_d137
3968,J. Joseph Sisco,frus1969-76v30_d137
3969,A. Henry Kissinger,frus1969-76v30_d137
3970,Constantine Karamanlis,frus1969-76v30_d137
3971,J. Joseph Sisco,frus1969-76v30_d137
3972,Clerides Glaufkos,frus1969-76v30_d137
3973,III Makarios,frus1969-76v30_d137
3974,J. McCloskey Robert,frus1969-76v30_d137
3975,Dimitriou G. Nicos,frus1969-76v30_d137
3976,A. Henry Kissinger,frus1969-76v30_d137
3977,Constantine Karamanlis,frus1969-76v30_d137
3978,J. Joseph Sisco,frus1969-76v30_d137
3979,A. Henry Kissinger,frus1969-76v30_d137
3980,Henry Tasca,frus1969-76v30_d137
3981,J. Joseph Sisco,frus1969-76v30_d137
3982,Ingersoll Robert S.,frus1969-76v30_d137
3983,Henry Tasca,frus1969-76v30_d137
3984,A. Henry Kissinger,frus1969-76v30_d137
3985,Henry Tasca,frus1969-76v30_d137
3986,Buffum William,frus1969-76v30_d137
3987,J. Joseph Sisco,frus1969-76v30_d137
3988,Henry Tasca,frus1969-76v30_d137
3989,Constantine Karamanlis,frus1969-76v30_d137
3990,A. Henry Kissinger,frus1969-76v30_d137
3991,Bulent Ecevit,frus1969-76v30_d137
3992,Bulent Ecevit,frus1969-76v30_d137
3993,Eagleburger Lawrence S.,frus1969-76v30_d137
3994,Bulent Ecevit,frus1969-76v30_d137
3995,A. Henry Kissinger,frus1969-76v30_d137
3996,Buffum William,frus1969-76v30_d137
3997,A. Henry Kissinger,frus1969-76v30_d137
3998,Callaghan James,frus1969-76v30_d137
3999,Constantine Karamanlis,frus1969-76v30_d137
4000,Buffum William,frus1969-76v30_d137
4001,A. Henry Kissinger,frus1969-76v30_d137
4002,J. Joseph Sisco,frus1969-76v30_d137
4003,Arthur Hartman,frus1969-76v30_d137
4004,Callaghan James,frus1969-76v30_d137
4005,A. Henry Kissinger,frus1969-76v30_d137
4006,Callaghan James,frus1969-76v30_d137
4007,J. Joseph Sisco,frus1969-76v30_d137
4008,A. Henry Kissinger,frus1969-76v30_d137
4009,Arthur Hartman,frus1969-76v30_d137
4010,A. Henry Kissinger,frus1969-76v30_d137
4011,J. McCloskey Robert,frus1969-76v30_d137
4012,A. Henry Kissinger,frus1969-76v30_d137
4013,Callaghan James,frus1969-76v30_d137
4014,Bulent Ecevit,frus1969-76v30_d137
4015,Arthur Hartman,frus1969-76v30_d137
4016,A. Henry Kissinger,frus1969-76v30_d137
4017,Arthur Hartman,frus1969-76v30_d137
4018,Callaghan James,frus1969-76v30_d137
4019,A. Henry Kissinger,frus1969-76v30_d137
4020,Bulent Ecevit,frus1969-76v30_d138
4021,A. Henry Kissinger,frus1969-76v30_d138
4022,A. Henry Kissinger,frus1969-76v30_d139
4023,Clerides Glaufkos,frus1969-76v30_d139
4024,A. Henry Kissinger,frus1969-76v30_d139
4025,Callaghan James,frus1969-76v30_d139
4026,Clerides Glaufkos,frus1969-76v30_d139
4027,A. Henry Kissinger,frus1969-76v30_d139
4028,Callaghan James,frus1969-76v30_d139
4029,A. Henry Kissinger,frus1969-76v30_d139
4030,Callaghan James,frus1969-76v30_d139
4031,A. Henry Kissinger,frus1969-76v30_d139
4032,Callaghan James,frus1969-76v30_d139
4033,A. Henry Kissinger,frus1969-76v30_d139
4034,Callaghan James,frus1969-76v30_d139
4035,A. Henry Kissinger,frus1969-76v30_d139
4036,Callaghan James,frus1969-76v30_d139
4037,A. Henry Kissinger,frus1969-76v30_d139
4038,Callaghan James,frus1969-76v30_d139
4039,A. Henry Kissinger,frus1969-76v30_d139
4040,Callaghan James,frus1969-76v30_d139
4041,A. Henry Kissinger,frus1969-76v30_d139
4042,Davies P. Rodger,frus1969-76v30_d139
4043,Callaghan James,frus1969-76v30_d139
4044,A. Henry Kissinger,frus1969-76v30_d139
4045,Callaghan James,frus1969-76v30_d139
4046,A. Henry Kissinger,frus1969-76v30_d139
4047,Callaghan James,frus1969-76v30_d139
4048,A. Henry Kissinger,frus1969-76v30_d139
4049,Callaghan James,frus1969-76v30_d139
4050,A. Henry Kissinger,frus1969-76v30_d139
4051,Callaghan James,frus1969-76v30_d139
4052,A. Henry Kissinger,frus1969-76v30_d139
4053,Callaghan James,frus1969-76v30_d139
4054,A. Henry Kissinger,frus1969-76v30_d139
4055,Callaghan James,frus1969-76v30_d139
4056,A. Henry Kissinger,frus1969-76v30_d139
4057,Callaghan James,frus1969-76v30_d139
4058,A. Henry Kissinger,frus1969-76v30_d139
4059,Callaghan James,frus1969-76v30_d139
4060,A. Henry Kissinger,frus1969-76v30_d139
4061,A. Henry Kissinger,frus1969-76v30_d140
4062,Bulent Ecevit,frus1969-76v30_d140
4063,Bulent Ecevit,frus1969-76v30_d140
4064,A. Henry Kissinger,frus1969-76v30_d140
4065,Bulent Ecevit,frus1969-76v30_d140
4066,A. Henry Kissinger,frus1969-76v30_d140
4067,Bulent Ecevit,frus1969-76v30_d140
4068,A. Henry Kissinger,frus1969-76v30_d140
4069,Bulent Ecevit,frus1969-76v30_d140
4070,A. Henry Kissinger,frus1969-76v30_d140
4071,Bulent Ecevit,frus1969-76v30_d140
4072,A. Henry Kissinger,frus1969-76v30_d140
4073,Bulent Ecevit,frus1969-76v30_d140
4074,A. Henry Kissinger,frus1969-76v30_d140
4075,Bulent Ecevit,frus1969-76v30_d140
4076,A. Henry Kissinger,frus1969-76v30_d140
4077,Bulent Ecevit,frus1969-76v30_d140
4078,A. Henry Kissinger,frus1969-76v30_d140
4079,Bulent Ecevit,frus1969-76v30_d140
4080,A. Henry Kissinger,frus1969-76v30_d140
4081,Bulent Ecevit,frus1969-76v30_d140
4082,A. Henry Kissinger,frus1969-76v30_d140
4083,Bulent Ecevit,frus1969-76v30_d140
4084,A. Henry Kissinger,frus1969-76v30_d140
4085,Ford Gerald R.,frus1969-76v30_d140
4086,Bulent Ecevit,frus1969-76v30_d140
4087,A. Henry Kissinger,frus1969-76v30_d140
4088,A. Henry Kissinger,frus1969-76v30_d141
4089,Bulent Ecevit,frus1969-76v30_d141
4090,Bulent Ecevit,frus1969-76v30_d141
4091,A. Henry Kissinger,frus1969-76v30_d141
4092,Bulent Ecevit,frus1969-76v30_d141
4093,A. Henry Kissinger,frus1969-76v30_d141
4094,Bulent Ecevit,frus1969-76v30_d141
4095,A. Henry Kissinger,frus1969-76v30_d141
4096,Bulent Ecevit,frus1969-76v30_d141
4097,A. Henry Kissinger,frus1969-76v30_d141
4098,Bulent Ecevit,frus1969-76v30_d141
4099,A. Henry Kissinger,frus1969-76v30_d141
4100,Bulent Ecevit,frus1969-76v30_d141
4101,B. Macomber William,frus1969-76v30_d141
4102,A. Henry Kissinger,frus1969-76v30_d141
4103,Bulent Ecevit,frus1969-76v30_d141
4104,A. Henry Kissinger,frus1969-76v30_d141
4105,Bulent Ecevit,frus1969-76v30_d141
4106,A. Henry Kissinger,frus1969-76v30_d141
4107,Bulent Ecevit,frus1969-76v30_d141
4108,A. Henry Kissinger,frus1969-76v30_d141
4109,Bulent Ecevit,frus1969-76v30_d141
4110,A. Henry Kissinger,frus1969-76v30_d141
4111,Bulent Ecevit,frus1969-76v30_d141
